dates,years,month,day_of_week,holiday,demand,dewpnt,drybulb,log_demand,std_demand
734985,2012,Apr,Thu,0,312110,0.601750917819825,0.554140497790184,12.6511109687581,0.299256957559269
734986,2012,Apr,Fri,0,306394,0.572945495622705,0.542335426843452,12.6326271344114,0.275867594857502
734987,2012,Apr,Sat,0,285789,0.404179610279582,0.510874622005117,12.5630090552837,0.18777318366669
734988,2012,Apr,Sun,0,277198,0.361084439423892,0.539892998371714,12.5324873312646,0.149151128308623
734989,2012,Apr,Mon,0,309561,0.44789607455521,0.550069783670621,12.6429104437707,0.288880049301105
734990,2012,May,Tue,0,319935,0.666817283253318,0.543789253314724,12.6758731291432,0.330590886421964
734991,2012,May,Wed,0,316953,0.682519062411748,0.555361712026053,12.6665087768829,0.318741276250319
734992,2012,May,Thu,0,316705,0.715391132448461,0.569318446150267,12.6657260202139,0.317750779403525
734993,2012,May,Fri,0,313160,0.766506636543349,0.614561525936264,12.6544695210219,0.303506854825023
734994,2012,May,Sat,0,283047,0.748037277605196,0.622354035822284,12.5533682405745,0.175573739127981
734995,2012,May,Sun,0,273867,0.681841287771816,0.613689230053501,12.5203978660649,0.133853172206909
734996,2012,May,Mon,0,308128,0.646314600395368,0.636950453593859,12.63827056004,0.283008760831635
734997,2012,May,Tue,0,313615,0.718610561988139,0.609153291463131,12.6559213979471,0.305344053501835
734998,2012,May,Wed,0,319412,0.821406382377859,0.6655617585485,12.6742370845019,0.328520642727112
734999,2012,May,Thu,0,313391,0.733182716746682,0.637183065829263,12.6552068911975,0.304439919802811
735000,2012,May,Fri,0,304901,0.589663936741034,0.622121423586881,12.6277424127348,0.269686489527945
735001,2012,May,Sat,0,282577,0.589438011861056,0.70650151197953,12.5517063588008,0.173470801239521
735002,2012,May,Sun,0,280689,0.72420220276758,0.740113979995348,12.5450025738372,0.164987861225615
735003,2012,May,Mon,0,321483,0.794521321660548,0.69219585950221,12.6806999441234,0.336698716872455
735004,2012,May,Tue,0,323818,0.820389720417961,0.699930216329379,12.6879369085509,0.345856339835375
735005,2012,May,Wed,0,330210,0.858514543914148,0.722377297045825,12.7074840946855,0.370591263213697
735006,2012,May,Thu,0,317469,0.656763626094324,0.683182135380321,12.6681354547527,0.320799667273734
735007,2012,May,Fri,0,311233,0.647839593335216,0.660909513840428,12.6482971067955,0.295696309005487
735008,2012,May,Sat,0,288549,0.682349618751765,0.715980460572226,12.5726201945292,0.199935077004068
735009,2012,May,Sun,0,288740,0.7219994351878,0.754652244708072,12.5732819081838,0.200772406552765
735010,2012,May,Mon,0,323604,0.791019486020898,0.705338450802512,12.6872758250295,0.345019807654441
735011,2012,May,Tue,0,328426,0.862468229313753,0.711560828099558,12.7020668251683,0.363736274188343
735012,2012,May,Wed,0,337973,0.86450155323355,0.75517562223773,12.7307212896176,0.399995507497929
735013,2012,May,Thu,0,341680,0.85580344535442,0.73964875552454,12.7416299055153,0.413799222085528
735014,2012,May,Fri,0,333668,0.863880259813612,0.729704582461038,12.7179017656253,0.383773738210323
735015,2012,May,Sat,0,330863,0.890878282970912,0.832577343568272,12.7094596713991,0.373091149299673
735016,2012,May,Sun,0,307895,0.788873199661113,0.779018376366597,12.6375140947421,0.282051532970109
735017,2012,May,Mon,1,329127,0.84620163795538,0.77791346824843,12.7041989734987,0.36643428530982
735018,2012,May,Tue,0,379185,0.891217170290878,0.771516631774831,12.8457794916186,0.545589650354971
735019,2012,May,Wed,0,368382,0.867890426433211,0.786229355664108,12.8168757222347,0.509014947677607
735020,2012,May,Thu,0,362220,0.788308387461169,0.782216794603396,12.8000070410185,0.487669392644645
735021,2012,Jun,Fri,0,331739,0.723016097147698,0.717841358455455,12.7121037941466,0.376437010597146
735022,2012,Jun,Sat,0,300495,0.797966676080203,0.661432891370086,12.6131863938839,0.251267367282323
735023,2012,Jun,Sun,0,289690,0.783451002541655,0.679344033496162,12.5765666646943,0.204928922996795
735024,2012,Jun,Mon,0,317499,0.732617904546738,0.599092812281926,12.6682299477036,0.320919238238278
735025,2012,Jun,Tue,0,317790,0.727252188647275,0.61560828099558,12.6691460662587,0.322078490629285
735026,2012,Jun,Wed,0,319041,0.757187235244281,0.646138636892301,12.6730749001539,0.327050019763757
735027,2012,Jun,Thu,0,324559,0.774639932222536,0.672772737846011,12.6902226167812,0.348748664978831
735028,2012,Jun,Fri,0,331831,0.801863880259814,0.722144684810421,12.7123810821512,0.376787889618761
735029,2012,Jun,Sat,0,307056,0.780175091781983,0.752500581530588,12.634785420358,0.278598680403547
735030,2012,Jun,Sun,0,310623,0.771476983902852,0.771109560362875,12.6463352371805,0.293213767821753
735031,2012,Jun,Mon,0,342597,0.794860208980514,0.742498255408234,12.7443101082664,0.417190738860822
735032,2012,Jun,Tue,0,343705,0.833041513696696,0.743428704349849,12.7475390103027,0.421276577298807
735033,2012,Jun,Wed,0,343215,0.867438576673256,0.727494766224703,12.7461123519346,0.419471290073365
735034,2012,Jun,Thu,0,340070,0.782038972041796,0.742149337055129,12.7369067577544,0.407822571678341
735035,2012,Jun,Fri,0,335424,0.74470488562553,0.743428704349849,12.7231506821618,0.390415694114215
735036,2012,Jun,Sat,0,301938,0.770968652922903,0.720225633868341,12.6179769772672,0.25732935042962
735037,2012,Jun,Sun,0,288179,0.762044620163796,0.700162828564783,12.5713370938275,0.198311447018347
735038,2012,Jun,Mon,0,329535,0.76989550974301,0.699174226564317,12.7054378488314,0.368001952707971
735039,2012,Jun,Tue,0,343563,0.837390567636261,0.744649918585718,12.7471257799412,0.420753677416581
735040,2012,Jun,Wed,0,449175,0.938209545326179,0.912944870900209,13.0151678458008,0.7599329288717
735041,2012,Jun,Thu,0,502210,0.925218864727478,0.95196557338916,13.1267736378929,0.901158407411668
735042,2012,Jun,Fri,0,475999,0.919005930528099,0.897941381716678,13.073171032371,0.833329906095474
735043,2012,Jun,Sat,0,380479,0.87280429257272,0.819376599209118,12.8491862642221,0.54990056542653
735044,2012,Jun,Sun,0,343866,0.791188929680881,0.812398232147011,12.7480073255834,0.421869181395678
735045,2012,Jun,Mon,0,365209,0.863484891273651,0.75389625494301,12.80822507143,0.498068452189447
735046,2012,Jun,Tue,0,341955,0.803727760519627,0.718481042102815,12.7424344284401,0.41481726185672
735047,2012,Jun,Wed,0,347356,0.783112115221689,0.761805070946732,12.7581054696151,0.434647328448043
735048,2012,Jun,Thu,0,381392,0.807455521039255,0.819841823679926,12.8515829965745,0.552933380005973
735049,2012,Jun,Fri,0,423087,0.892177351030782,0.847755291928355,12.9553331106393,0.684218318114641
735050,2012,Jun,Sat,0,402626,0.82180175091782,0.894452198185625,12.9057633703311,0.62149298670576
735051,2012,Jul,Sun,0,400812,0.885625529511437,0.872819260293091,12.9012477684244,0.61577896390976
735052,2012,Jul,Mon,0,413043,0.862807116633719,0.835775761805071,12.9313069827462,0.653815761530767
735053,2012,Jul,Tue,0,400586,0.819824908218018,0.832228425215166,12.9006837540245,0.61506526256842
735054,2012,Jul,Wed,1,389129,0.924258683987574,0.850081414282391,12.8716661871643,0.578346561064758
735055,2012,Jul,Thu,0,430437,0.900028240609997,0.857873924168411,12.9725562506776,0.706012403782265
735056,2012,Jul,Fri,0,428966,0.88760237221124,0.852465689695278,12.9691329406901,0.701680562377788
735057,2012,Jul,Sat,0,406563,0.924258683987574,0.881018841591068,12.9154941775114,0.633806307321614
735058,2012,Jul,Sun,0,394909,0.851115504094888,0.870842056292161,12.8864106375949,0.597004123802749
735059,2012,Jul,Mon,0,400741,0.755605761084439,0.817050476855082,12.9010706123282,0.61555479136466
735060,2012,Jul,Tue,0,392525,0.757977972324202,0.80716445685043,12.8803555084437,0.589341990001528
735061,2012,Jul,Wed,0,411621,0.83880259813612,0.831123517096999,12.9278583020487,0.6494518161413
735062,2012,Jul,Thu,0,430409,0.851962722394804,0.85327983251919,12.9724911983918,0.705930086905878
735063,2012,Jul,Fri,0,437713,0.877661677492234,0.868457780879274,12.9893187234462,0.727223563112677
735064,2012,Jul,Sat,0,418316,0.892572719570743,0.896603861363108,12.9439924067585,0.669867841293304
735065,2012,Jul,Sun,0,416593,0.92809940694719,0.876482903000698,12.9398650049794,0.664645045231758
735066,2012,Jul,Mon,0,476548,0.94730302174527,0.892823912537799,13.0743237315256,0.834788526536792
735067,2012,Jul,Tue,0,496207,0.932053092346795,0.921493370551291,13.1147484573552,0.885941796838568
735068,2012,Jul,Wed,0,491707,0.946512284665349,0.903291463130961,13.1056382896217,0.874413830649482
735069,2012,Jul,Thu,0,408526,0.81869528381813,0.80780414049779,12.9203108387476,0.639901289269174
735070,2012,Jul,Fri,0,360298,0.818243434058176,0.755001163061177,12.794686745791,0.480937114459104
735071,2012,Jul,Sat,0,330077,0.810392544478961,0.777971621307281,12.707081239558,0.370081492106816
735072,2012,Jul,Sun,0,344352,0.842022027675798,0.819899976738776,12.7494196690001,0.423656354544586
735073,2012,Jul,Mon,0,416949,0.917650381248235,0.83897418004187,12.9407191911431,0.665725928647166
735074,2012,Jul,Tue,0,449041,0.928212369387179,0.864735985112817,13.0148694765867,0.759555373780255
735075,2012,Jul,Wed,0,392303,0.783620446201638,0.813503140265178,12.8797897793772,0.588626118928443
735076,2012,Jul,Thu,0,407857,0.890482914430952,0.818213538032101,12.9186719017542,0.637827385604729
735077,2012,Jul,Fri,0,416557,0.932166054786783,0.822575017445918,12.9397785859672,0.664535690993692
735078,2012,Jul,Sat,0,367844,0.913357808528664,0.800302395906025,12.8154142142311,0.507165561876541
735079,2012,Jul,Sun,0,336254,0.899181022310082,0.779541753896255,12.7256221057382,0.393543022639961
735080,2012,Jul,Mon,0,387395,0.873256142332674,0.801639916259595,12.8672001233152,0.572695223509172
735081,2012,Jul,Tue,0,381720,0.885682010731432,0.795591998139102,12.8524426345312,0.554021162096198
735082,2012,Aug,Wed,0,402641,0.922564247387744,0.819783670621075,12.9058006250553,0.621540128669957
735083,2012,Aug,Thu,0,445183,0.940468794125953,0.861479413817167,13.0062407125691,0.748636573736365
735084,2012,Aug,Fri,0,472685,0.942671561705733,0.901256106071179,13.0661844836779,0.82448915810171
735085,2012,Aug,Sat,0,449363,0.957469641344253,0.889334729006746,13.0155863033457,0.760462443208909
735086,2012,Aug,Sun,0,436315,0.986162101101384,0.883868341474762,12.9861197385345,0.723175581672568
735087,2012,Aug,Mon,0,443744,0.880768144591923,0.857001628285648,13.0030030985536,0.744539711198165
735088,2012,Aug,Tue,0,405108,0.847783112115222,0.808909048615957,12.9119089772061,0.629269610620771
735089,2012,Aug,Wed,0,429901,0.893532900310647,0.838218190276808,12.971310228604,0.704435692929658
735090,2012,Aug,Thu,0,458131,0.949731714205027,0.851418934635962,13.0349104483995,0.78491513138435
735091,2012,Aug,Fri,0,440800,0.973171420502683,0.838741567806466,12.9963465368208,0.736116527252992
735092,2012,Aug,Sat,0,405832,0.96729737362327,0.84542916957432,12.9136945598444,0.631529079039415
735093,2012,Aug,Sun,0,404812,0.960124258683987,0.85322167946034,12.9111780407848,0.628344686887437
735094,2012,Aug,Mon,0,429263,0.899293984750071,0.846592230751337,12.9698250636826,0.702556371768939
735095,2012,Aug,Tue,0,416735,0.889183846371081,0.834321935333799,12.9402058071638,0.665076294817301
735096,2012,Aug,Wed,0,420187,0.927139226207286,0.826122354035822,12.9484551292657,0.675514950729588
735097,2012,Aug,Thu,0,416967,0.894888449590511,0.825657129565015,12.9407623609588,0.665780555542081
735098,2012,Aug,Fri,0,417462,0.889127365151087,0.832693649685973,12.9419488011666,0.667281871763763
735099,2012,Aug,Sat,0,350218,0.859474724654053,0.777739009071877,12.7663110967135,0.445030692894965
735100,2012,Aug,Sun,0,315172,0.801581474159842,0.753023959060247,12.6608738005327,0.311610801956
735101,2012,Aug,Mon,0,364162,0.823778593617622,0.766806234007909,12.8053541025564,0.494435540801538
735102,2012,Aug,Tue,0,380626,0.830217452696978,0.803151895789718,12.8495725447006,0.550389363045513
735103,2012,Aug,Wed,0,382488,0.815984185258401,0.792568039078856,12.8544525592076,0.556564511943294
735104,2012,Aug,Thu,0,401138,0.868963569613104,0.823156548034427,12.9020607867371,0.616807753707567
735105,2012,Aug,Fri,0,405674,0.881219994351878,0.828855547801814,12.9133051603773,0.631036334666016
735106,2012,Aug,Sat,0,367338,0.881728325331827,0.816643405443126,12.8140376841204,0.505423706727671
735107,2012,Aug,Sun,0,349815,0.861282123693872,0.804373110025587,12.7651597222939,0.443573748767501
735108,2012,Aug,Mon,0,400943,0.890426433210957,0.813735752500581,12.9015745515468,0.616192473835904
735109,2012,Aug,Tue,0,429056,0.920192036147981,0.850139567341242,12.9693427255216,0.701946023181013
735110,2012,Aug,Wed,0,366404,0.741485456085851,0.75843219353338,12.8114918287531,0.502202192540954
735111,2012,Aug,Thu,0,361083,0.772437164642756,0.774424284717376,12.7968631277857,0.483691098664798
735112,2012,Aug,Fri,0,389761,0.815984185258401,0.849732495929286,12.8732890097418,0.580400073618173
735113,2012,Sep,Sat,0,363968,0.856537701214346,0.824377762270295,12.8048212306665,0.49376124705532
735114,2012,Sep,Sun,0,323544,0.827675797797232,0.759595254710398,12.687090396039,0.344785166625265
735115,2012,Sep,Mon,1,330105,0.829257271957074,0.754303326354966,12.7071660646517,0.370188829407422
735116,2012,Sep,Tue,0,370852,0.902174526969783,0.768376366596883,12.8235583401662,0.517471103022044
735117,2012,Sep,Wed,0,409562,0.949223383225078,0.830658292626192,12.9228435749662,0.643106202542799
735118,2012,Sep,Thu,0,389302,0.905280994069472,0.796057222609909,12.8721106710115,0.578909008970498
735119,2012,Sep,Fri,0,411899,0.923411465687659,0.828855547801814,12.9285334526475,0.650306148740122
735120,2012,Sep,Sat,0,384368,0.946286359785371,0.831007210979297,12.859355705995,0.562768932327053
735121,2012,Sep,Sun,0,319866,0.803953685399604,0.734763898581065,12.6756574370756,0.330317950628119
735122,2012,Sep,Mon,0,328625,0.723129059587687,0.689230053500814,12.7026725620322,0.364502770952279
735123,2012,Sep,Tue,0,323061,0.691160689070884,0.674459176552687,12.6855964388632,0.342894719784489
735124,2012,Sep,Wed,0,332664,0.763456650663654,0.71429402186555,12.7148882505613,0.379960449499965
735125,2012,Sep,Thu,0,352443,0.827562835357244,0.763200744359153,12.7726441860316,0.453044556269136
735126,2012,Sep,Fri,0,357664,0.852075684834792,0.772330774598744,12.7873492771853,0.471652313951161
735127,2012,Sep,Sat,0,310200,0.775487150522451,0.727378460107002,12.6449725297246,0.291489403799358
735128,2012,Sep,Sun,0,287225,0.683309799491669,0.664689462665736,12.5680211597216,0.194115478582171
735129,2012,Sep,Mon,0,324842,0.737475289466253,0.67986741102582,12.6910941892546,0.349851548954095
735130,2012,Sep,Tue,0,344210,0.861733973453826,0.741102581995813,12.7490072152138,0.423134437337075
735131,2012,Sep,Wed,0,336142,0.750974301044902,0.721330541986509,12.7252889687147,0.393121472515321
735132,2012,Sep,Thu,0,318327,0.685964416831404,0.633344963945104,12.6708344353089,0.324214945401046
735133,2012,Sep,Fri,0,315285,0.741316012425868,0.647825075598977,12.6612322706622,0.31206440848151
735134,2012,Sep,Sat,0,294207,0.811748093758825,0.688997441265411,12.5920388802043,0.224507396465894
735135,2012,Sep,Sun,0,288340,0.738435470206156,0.703303093742731,12.5718956183659,0.199018201513228
735136,2012,Sep,Mon,0,313061,0.656424738774357,0.612177250523378,12.654153338713,0.30310675912174
735137,2012,Sep,Tue,0,318123,0.685117198531488,0.656082809955804,12.6701933794302,0.32340375611116
735138,2012,Sep,Wed,0,331365,0.834792431516521,0.729646429402186,12.7109757658444,0.375009608543888
735139,2012,Sep,Thu,0,328269,0.763513131883649,0.701616655036055,12.7015886732013,0.363131222791892
735140,2012,Sep,Fri,0,319190,0.749053939565094,0.608862526168876,12.6735418157462,0.327640852701094
735141,2012,Sep,Sat,0,291712,0.77910194860209,0.625726913235636,12.5835222931653,0.213730544677459
735142,2012,Sep,Sun,0,286588,0.780231573001977,0.632879739474296,12.5658009232973,0.191306001174078
735143,2012,Oct,Mon,0,316011,0.750127082744987,0.652186555012794,12.6635323020898,0.314974858135857
735144,2012,Oct,Tue,0,322782,0.798249082180175,0.686555012793673,12.6847324517414,0.341801434279833
735145,2012,Oct,Wed,0,330617,0.862185823213781,0.70260525703652,12.7087158847046,0.372149964887159
735146,2012,Oct,Thu,0,332848,0.862072860773793,0.704756920214003,12.7154412082982,0.380660159788629
735147,2012,Oct,Fri,0,329823,0.830669302456933,0.733542684345196,12.7063114259119,0.369107373304157
735148,2012,Oct,Sat,0,300377,0.808133295679187,0.710514073040242,12.6127936313603,0.250770367312184
735149,2012,Oct,Sun,0,281493,0.651680316294832,0.575831588741568,12.5478628594676,0.168607254084588
735150,2012,Oct,Mon,1,306405,0.659757130754024,0.559606885322168,12.6326630352533,0.275913023624945
735151,2012,Oct,Tue,0,320607,0.697430104490257,0.584729006745755,12.6779713529804,0.33324596963878
735152,2012,Oct,Wed,0,323885,0.760914995763908,0.617934403349616,12.6881437934974,0.346118131136875
735153,2012,Oct,Thu,0,317197,0.593109291160689,0.574552221446848,12.6672783109427,0.319715041265772
735154,2012,Oct,Fri,0,320199,0.563061282123694,0.526343335659456,12.6766979564918,0.331634619321733
735155,2012,Oct,Sat,0,299414,0.478226489692177,0.479704582461037,12.6095825100615,0.246707028541139
735156,2012,Oct,Sun,0,294052,0.708952273369105,0.608339148639218,12.5915119014293,0.223840559841397
735157,2012,Oct,Mon,0,325849,0.831008189776899,0.721563154221912,12.6941893628591,0.353768168022517
735158,2012,Oct,Tue,0,317752,0.64659700649534,0.595545475692021,12.6690264832884,0.321927170864559
735159,2012,Oct,Wed,0,320289,0.588986162101101,0.537392416841126,12.6769789922039,0.331990240676029
735160,2012,Oct,Thu,0,319947,0.680655182151934,0.597231914398697,12.6759106360586,0.330638347507706
735161,2012,Oct,Fri,0,324131,0.815362891838464,0.669574319609211,12.6889030340464,0.347078870788973
735162,2012,Oct,Sat,0,296407,0.82180175091782,0.728250755989765,12.5994887888593,0.233934478117905
735163,2012,Oct,Sun,0,281898,0.646709968935329,0.617352872761107,12.5493005823626,0.170426542313676
735164,2012,Oct,Mon,0,314864,0.64789607455521,0.632588974180042,12.6598960785469,0.310373596854533
735165,2012,Oct,Tue,0,316879,0.658853431234115,0.607408699697604,12.6662752765221,0.318445805920581
735166,2012,Oct,Wed,0,318998,0.625811917537419,0.567806466620144,12.6729401121549,0.326879459622465
735167,2012,Oct,Thu,0,318349,0.651115504094888,0.591939986043266,12.6709035442434,0.324302395542936
735168,2012,Oct,Fri,0,314856,0.736515108726348,0.62531984182368,12.659870670429,0.310341445533879
735169,2012,Oct,Sat,0,289935,0.755831685964417,0.636601535240754,12.577412038909,0.205998655810613
735170,2012,Oct,Sun,0,294257,0.726913301327309,0.605896720167481,12.5922088141344,0.224722430113772
735171,2012,Oct,Mon,0,292462,0.789325049421068,0.64608048383345,12.5860900226845,0.216979738319777
735172,2012,Oct,Tue,0,275326,0.813555492798644,0.689055594324262,12.5257111290977,0.140576551884176
735173,2012,Oct,Wed,0,297081,0.721152216887885,0.60258199581298,12.6017601078742,0.236808595211501
735174,2012,Nov,Thu,0,307876,0.634340581756566,0.555419865084903,12.637452383489,0.281973443821848
735175,2012,Nov,Fri,0,312178,0.611522168878848,0.540532682019074,12.6513288169316,0.299532621680052
735176,2012,Nov,Sat,0,294391,0.561140920643886,0.515701325889742,12.5926640947174,0.225298540161474
735177,2012,Nov,Sun,0,285469,0.541983964244932,0.491509653407769,12.5618887207467,0.186355517270099
735178,2012,Nov,Mon,0,335355,0.444168314035583,0.425913003023959,12.7229449512125,0.39015536307556
735179,2012,Nov,Tue,0,345404,0.395933352160407,0.376948127471505,12.7524700254036,0.427516262123931
735180,2012,Nov,Wed,0,361845,0.465913583733409,0.389451035124448,12.7989712223185,0.486358672216484
735181,2012,Nov,Thu,0,358296,0.544648404405535,0.418062340079088,12.7891147394015,0.473886322076123
735182,2012,Nov,Fri,0,335121,0.490031064670997,0.487904163759014,12.7222469396222,0.38927210227865
735183,2012,Nov,Sat,0,304292,0.537305845806269,0.502035357059781,12.6257430456939,0.267156499266379
735184,2012,Nov,Sun,0,293206,0.645241457215476,0.565654803442661,12.5886307126325,0.220194716207519
735185,2012,Nov,Mon,1,317491,0.737814176786219,0.640555943242615,12.6682047504564,0.32088735375247
735186,2012,Nov,Tue,0,327576,0.679920926292008,0.564200976971389,12.6994753682041,0.36045705594156
735187,2012,Nov,Wed,0,338817,0.479751482632025,0.434926727145848,12.7332154175968,0.403151566075172
735188,2012,Nov,Thu,0,347927,0.489409771251059,0.404919748778786,12.7597479666368,0.436725736956617
735189,2012,Nov,Fri,0,342432,0.493024569330698,0.423121656199116,12.7438283768267,0.416581158015428
735190,2012,Nov,Sat,0,317468,0.500988421349901,0.436206094440568,12.6681323048339,0.320795681380322
735191,2012,Nov,Sun,0,315917,0.490482914430952,0.411607350546639,12.6632347998405,0.314598400097842
735192,2012,Nov,Mon,0,346268,0.515617057328438,0.416841125843219,12.7549683206921,0.430677593996012
735193,2012,Nov,Tue,0,345861,0.52719570742728,0.433240288439172,12.7537922392191,0.429189385671758
735194,2012,Nov,Wed,0,338916,0.546173397345383,0.47010932775064,12.7335075680475,0.403521251970798
735195,2012,Nov,Thu,1,295990,0.577520474442248,0.479820888578739,12.5980809489517,0.232153003689623
735196,2012,Nov,Fri,0,303750,0.614685117198531,0.502209816236334,12.6239602736369,0.264900587344937
735197,2012,Nov,Sat,0,306825,0.489070883931093,0.468946266573622,12.6340328314657,0.277646357728626
735198,2012,Nov,Sun,0,328362,0.387291725501271,0.380611770179111,12.7018719373195,0.36348966396153
735199,2012,Nov,Mon,0,353525,0.438350748376165,0.401546871365434,12.775709483176,0.456923369796343
735200,2012,Nov,Tue,0,365403,0.499181022310082,0.369562688997441,12.808756133073,0.498740455257225
735201,2012,Nov,Wed,0,361353,0.474950578932505,0.376192137706443,12.7976105988767,0.484636945296512
735202,2012,Nov,Thu,0,361085,0.440835922055916,0.397534310304722,12.7968686666631,0.483698107535878
735203,2012,Nov,Fri,0,361257,0.343857667325614,0.338508955571063,12.7973448953837,0.484300725264775
735204,2012,Dec,Sat,0,348492,0.440779440835922,0.32728541521284,12.7613705533956,0.438778951105965
735205,2012,Dec,Sun,0,324999,0.611917537418808,0.464003256571296,12.6915773843841,0.350462981946093
735206,2012,Dec,Mon,0,334755,0.647839593335216,0.543149569667364,12.7211541999617,0.387889354317407
735207,2012,Dec,Tue,0,346675,0.654843264614516,0.499418469411491,12.7561430206221,0.432164054121848
735208,2012,Dec,Wed,0,338312,0.598587969500141,0.540358222842522,12.7317238256147,0.401264112140103
735209,2012,Dec,Thu,0,362993,0.383789889861621,0.36624796464294,12.8021388293145,0.490366948180077
735210,2012,Dec,Fri,0,361039,0.515391132448461,0.402419167248197,12.7967412647208,0.483536893678427
735211,2012,Dec,Sat,0,324849,0.645015532335498,0.478715980460572,12.6911157379601,0.349878816591228
735212,2012,Dec,Sun,0,317818,0.574752894662525,0.469411491044429,12.6692341708766,0.32218997782547
735213,2012,Dec,Mon,0,349591,0.690031064670997,0.525471039776692,12.764519178725,0.44276320775219
735214,2012,Dec,Tue,0,345183,0.548037277605196,0.467317980925797,12.7518299901653,0.426706364347909
735215,2012,Dec,Wed,0,364601,0.435639649816436,0.371132821586415,12.8065588839547,0.495960065885116
735216,2012,Dec,Thu,0,364516,0.458514543914149,0.38049546406141,12.8063257252151,0.495665027841264
735217,2012,Dec,Fri,0,359985,0.460547867833945,0.416317748313561,12.7938176428975,0.479837355479508
735218,2012,Dec,Sat,0,337375,0.429878565377012,0.383577576180507,12.7289503503203,0.397754568698578
735219,2012,Dec,Sun,0,349530,0.453261790454674,0.346592230751337,12.7643446738821,0.442542390091282
735220,2012,Dec,Mon,0,370032,0.566167749223383,0.402535473365899,12.8213447673672,0.514670057736048
735221,2012,Dec,Tue,0,355805,0.647839593335216,0.484124214933705,12.7821381069538,0.465058122055689
735222,2012,Dec,Wed,0,354329,0.552329850324767,0.462142358688067,12.7779811390422,0.459797913140064
735223,2012,Dec,Thu,0,358737,0.518328155888167,0.419690625726913,12.7903448084656,0.475442846060701
735224,2012,Dec,Fri,0,353212,0.624908218017509,0.489997673877646,12.7748237222197,0.45580253177735
735225,2012,Dec,Sat,0,338664,0.45360067777464,0.39090486159572,12.7327637444057,0.402580020805292
735226,2012,Dec,Sun,0,340796,0.404857384919514,0.370202372644801,12.7390393367792,0.410521127798549
735227,2012,Dec,Mon,0,342195,0.405761084439424,0.363165852523843,12.7431360289951,0.415705064113787
735228,2012,Dec,Tue,1,327334,0.450946060434905,0.333275180274482,12.6987363353263,0.359521886987746
735229,2012,Dec,Wed,0,366600,0.398305563400169,0.310188415910677,12.8120266143877,0.502878907931386
735230,2012,Dec,Thu,0,364895,0.537927139226207,0.384042800651314,12.8073649199464,0.496980020284625
735231,2012,Dec,Fri,0,359456,0.430217452696978,0.340776924866248,12.7923470564413,0.477976481844501
735232,2012,Dec,Sat,0,351342,0.455916407794408,0.313096068853222,12.7695153870428,0.4490853877872
735233,2012,Dec,Sun,0,348535,0.37209827732279,0.290125610607118,12.761493934556,0.438935077083817
735234,2012,Dec,Mon,0,363057,0.381078791301892,0.307338916026983,12.8023151257133,0.490590032867847
735235,2013,Jan,Tue,1,339136,0.369443659983056,0.331879506862061,12.7341564858524,0.404342389707564
735236,2013,Jan,Wed,0,390227,0.262468229313753,0.2110374505699,12.8744839000617,0.581912082574667
735237,2013,Jan,Thu,0,402505,0.187348206721265,0.153349616189812,12.9054627981238,0.621112643956395
735238,2013,Jan,Fri,0,381558,0.390567636260943,0.323796231681786,12.8520181496058,0.55348402073826
735239,2013,Jan,Sat,0,344202,0.399717593900028,0.364328913700861,12.7489839733179,0.423105027144279
735240,2013,Jan,Sun,0,336764,0.456933069754307,0.357059781344499,12.7271376672763,0.395460807545749
735241,2013,Jan,Mon,0,363408,0.421067495057893,0.344440567573854,12.8032814490112,0.491812814119747
735242,2013,Jan,Tue,0,365799,0.445636825755436,0.369620842056292,12.8098392812009,0.500111066135279
735243,2013,Jan,Wed,0,364681,0.488280146851172,0.381542219120726,12.8067782778252,0.496237685924048
735244,2013,Jan,Thu,0,352578,0.461508048573849,0.457548267038846,12.7730271533521,0.453529161432503
735245,2013,Jan,Fri,0,358692,0.483253318271675,0.374854617352873,12.7902193605117,0.47528410477148
735246,2013,Jan,Sat,0,326174,0.6240045184976,0.454640614096301,12.6951862602904,0.35502963764831
735247,2013,Jan,Sun,0,313550,0.670149675232985,0.499941846941149,12.6557141159712,0.305081759800928
735248,2013,Jan,Mon,0,334911,0.636430386896357,0.549604559199814,12.7216201038684,0.388478907072299
735249,2013,Jan,Tue,0,352605,0.466930245693307,0.411200279134682,12.7731037292197,0.453626060198604
735250,2013,Jan,Wed,0,366979,0.514430951708557,0.368225168643871,12.8130599046911,0.504186428937473
735251,2013,Jan,Thu,0,361629,0.448686811635131,0.365433821819028,12.7983741033994,0.485603080562085
735252,2013,Jan,Fri,0,378415,0.203219429539678,0.234647592463364,12.8437467559662,0.543017435599113
735253,2013,Jan,Sat,0,342550,0.42310081897769,0.401430565247732,12.744172911431,0.417017130588681
735254,2013,Jan,Sun,0,320413,0.459587687094041,0.459990695510584,12.6773660676354,0.332480044224898
735255,2013,Jan,Mon,1,374570,0.294210674950579,0.265526866713189,12.8335339803607,0.530094234257401
735256,2013,Jan,Tue,0,391738,0.258683987574132,0.210804838334496,12.8783485279686,0.586802365733811
735257,2013,Jan,Wed,0,417017,0.109686529229031,0.0970574552221447,12.9408822673361,0.665932284544573
735258,2013,Jan,Thu,0,425836,0.0939282688506072,0.106129332402884,12.9618095746032,0.692413607135028
735259,2013,Jan,Fri,0,411261,0.147246540525275,0.16689927890207,12.9269833284244,0.64834462836467
